,upper_workpiece_id,lower_workpiece_id,class_value_upper_work_piece,class_value_lower_work_piece,class_value_screw_driving
2304,2305,workpiece_not_used,control_group_03,,
2305,2306,workpiece_not_used,control_group_03,,
2306,2307,workpiece_not_used,control_group_03,,
2307,2308,workpiece_not_used,control_group_03,,
2308,2309,workpiece_not_used,control_group_03,,
2309,2310,workpiece_not_used,control_group_03,,
2310,2311,workpiece_not_used,control_group_03,,
2311,2312,workpiece_not_used,control_group_03,,
2312,2313,workpiece_not_used,control_group_03,,
2313,2314,workpiece_not_used,control_group_03,,
2314,2315,workpiece_not_used,control_group_03,,
2315,2316,workpiece_not_used,control_group_03,,
2316,2317,workpiece_not_used,control_group_03,,
2317,2318,workpiece_not_used,control_group_03,,
2318,2319,workpiece_not_used,control_group_03,,
2319,2320,workpiece_not_used,control_group_03,,
2320,2321,workpiece_not_used,control_group_03,,
2321,2322,workpiece_not_used,control_group_03,,
2322,2323,workpiece_not_used,control_group_03,,
2323,2324,workpiece_not_used,control_group_03,,
2324,2325,workpiece_not_used,control_group_03,,
2325,2326,workpiece_not_used,control_group_03,,
2326,2327,workpiece_not_used,control_group_03,,
2327,2328,workpiece_not_used,control_group_03,,
2328,2329,workpiece_not_used,control_group_03,,
2329,2330,workpiece_not_used,control_group_03,,
2330,2331,workpiece_not_used,control_group_03,,
2331,2332,workpiece_not_used,control_group_03,,
2332,2333,workpiece_not_used,control_group_03,,
2333,2334,workpiece_not_used,control_group_03,,
2334,2335,workpiece_not_used,control_group_03,,
2335,2336,workpiece_not_used,control_group_03,,
2336,2337,workpiece_not_used,control_group_03,,
2337,2338,workpiece_not_used,control_group_03,,
2338,2339,workpiece_not_used,control_group_03,,
2339,2340,workpiece_not_used,control_group_03,,
2340,2341,workpiece_not_used,control_group_03,,
2341,2342,workpiece_not_used,control_group_03,,
2342,2343,workpiece_not_used,control_group_03,,
2343,2344,workpiece_not_used,control_group_03,,
2344,2345,workpiece_not_used,control_group_03,,
2345,2346,workpiece_not_used,control_group_03,,
2346,2347,workpiece_not_used,control_group_03,,
2347,2348,workpiece_not_used,control_group_03,,
2348,2349,workpiece_not_used,control_group_03,,
2349,2350,workpiece_not_used,control_group_03,,
2350,2351,workpiece_not_used,control_group_03,,
2351,2352,workpiece_not_used,control_group_03,,
2352,2353,workpiece_not_used,control_group_03,,
2353,2354,workpiece_not_used,control_group_03,,
2354,2355,workpiece_not_used,control_group_03,,
2355,2356,workpiece_not_used,control_group_03,,
2356,2357,workpiece_not_used,control_group_03,,
2357,2358,workpiece_not_used,control_group_03,,
2358,2359,workpiece_not_used,control_group_03,,
2359,2360,workpiece_not_used,control_group_03,,
2360,2361,workpiece_not_used,control_group_03,,
2361,2362,workpiece_not_used,control_group_03,,
2362,2363,workpiece_not_used,control_group_03,,
2363,2364,workpiece_not_used,control_group_03,,
2364,2365,workpiece_not_used,control_group_03,,
2365,2366,workpiece_not_used,control_group_03,,
2366,2367,workpiece_not_used,control_group_03,,
2367,2368,workpiece_not_used,control_group_03,,
2368,2369,workpiece_not_used,control_group_03,,
2369,2370,workpiece_not_used,control_group_03,,
2370,2371,workpiece_not_used,control_group_03,,
2371,2372,workpiece_not_used,control_group_03,,
2372,2373,workpiece_not_used,control_group_03,,
2373,2374,workpiece_not_used,control_group_03,,
2374,2375,workpiece_not_used,control_group_03,,
2375,2376,workpiece_not_used,control_group_03,,
2376,2377,workpiece_not_used,control_group_03,,
2377,2378,workpiece_not_used,control_group_03,,
2378,2379,workpiece_not_used,control_group_03,,
2379,2380,workpiece_not_used,control_group_03,,
2380,2381,workpiece_not_used,control_group_03,,
2381,2382,workpiece_not_used,control_group_03,,
2382,2383,workpiece_not_used,control_group_03,,
2383,2384,workpiece_not_used,control_group_03,,
2384,2385,workpiece_not_used,control_group_03,,
2385,2386,workpiece_not_used,control_group_03,,
2386,2387,workpiece_not_used,control_group_03,,
2387,2388,workpiece_not_used,control_group_03,,
2388,2389,workpiece_not_used,control_group_03,,
2389,2390,workpiece_not_used,control_group_03,,
2390,2391,workpiece_not_used,control_group_03,,
2391,2392,workpiece_not_used,control_group_03,,
2392,2393,workpiece_not_used,control_group_03,,
2393,2394,workpiece_not_used,control_group_03,,
2394,2395,workpiece_not_used,control_group_03,,
2395,2396,workpiece_not_used,control_group_03,,
2396,2397,workpiece_not_used,control_group_03,,
2397,2398,workpiece_not_used,control_group_03,,
2398,2399,workpiece_not_used,control_group_03,,
2399,2400,workpiece_not_used,control_group_03,,
2400,2401,workpiece_not_used,control_group_03,,
2401,2402,workpiece_not_used,control_group_03,,
2402,2403,workpiece_not_used,control_group_03,,
2403,2404,workpiece_not_used,control_group_03,,
2404,2405,workpiece_not_used,control_group_03,,
2405,2406,workpiece_not_used,control_group_03,,
2406,2407,workpiece_not_used,control_group_03,,
2407,2408,workpiece_not_used,control_group_03,,
2408,2409,workpiece_not_used,control_group_03,,
2409,2410,workpiece_not_used,control_group_03,,
2410,2411,workpiece_not_used,control_group_03,,
2411,2412,workpiece_not_used,control_group_03,,
2412,2413,workpiece_not_used,control_group_03,,
2413,2414,workpiece_not_used,control_group_03,,
2414,2415,workpiece_not_used,control_group_03,,
2415,2416,workpiece_not_used,control_group_03,,
2416,2417,workpiece_not_used,control_group_03,,
2417,2418,workpiece_not_used,control_group_03,,
2418,2419,workpiece_not_used,control_group_03,,
2419,2420,workpiece_not_used,control_group_03,,
2420,2421,workpiece_not_used,control_group_03,,
2421,2422,workpiece_not_used,control_group_03,,
2422,2423,workpiece_not_used,control_group_03,,
2423,2424,workpiece_not_used,control_group_03,,
2424,2425,workpiece_not_used,control_group_03,,
2425,2426,workpiece_not_used,control_group_03,,
2426,2427,workpiece_not_used,control_group_03,,
2427,2428,workpiece_not_used,control_group_03,,
2428,2429,workpiece_not_used,control_group_03,,
2429,2430,workpiece_not_used,control_group_03,,
2430,2431,workpiece_not_used,control_group_03,,
2431,2432,workpiece_not_used,control_group_03,,
2432,2433,workpiece_not_used,control_group_03,,
2433,2434,workpiece_not_used,control_group_03,,
2434,2435,workpiece_not_used,control_group_03,,
2435,2436,workpiece_not_used,control_group_03,,
2436,2437,workpiece_not_used,control_group_03,,
2437,2438,workpiece_not_used,control_group_03,,
2438,2439,workpiece_not_used,control_group_03,,
2439,2440,workpiece_not_used,control_group_03,,
2440,2441,workpiece_not_used,control_group_03,,
2441,2442,workpiece_not_used,control_group_03,,
2442,2443,workpiece_not_used,control_group_03,,
2443,2444,workpiece_not_used,control_group_03,,
2444,2445,workpiece_not_used,control_group_03,,
2445,2446,workpiece_not_used,control_group_03,,
2446,2447,workpiece_not_used,control_group_03,,
2447,2448,workpiece_not_used,control_group_03,,
2448,2449,workpiece_not_used,control_group_03,,
2449,2450,workpiece_not_used,control_group_03,,
2450,2451,workpiece_not_used,control_group_03,,
2451,2452,workpiece_not_used,control_group_03,,
2452,2453,workpiece_not_used,control_group_03,,
2453,2454,workpiece_not_used,control_group_03,,
2454,2455,workpiece_not_used,control_group_03,,
2455,2456,workpiece_not_used,control_group_03,,
2456,2457,workpiece_not_used,control_group_03,,
2457,2458,workpiece_not_used,control_group_03,,
2458,2459,workpiece_not_used,control_group_03,,
2459,2460,workpiece_not_used,control_group_03,,
2460,2461,workpiece_not_used,control_group_03,,
2461,2462,workpiece_not_used,control_group_03,,
2462,2463,workpiece_not_used,control_group_03,,
2463,2464,workpiece_not_used,control_group_03,,
2464,2465,workpiece_not_used,control_group_03,,
2465,2466,workpiece_not_used,control_group_03,,
2466,2467,workpiece_not_used,control_group_03,,
2467,2468,workpiece_not_used,control_group_03,,
2468,2469,workpiece_not_used,control_group_03,,
2469,2470,workpiece_not_used,control_group_03,,
2470,2471,workpiece_not_used,control_group_03,,
2471,2472,workpiece_not_used,control_group_03,,
2472,2473,workpiece_not_used,control_group_03,,
2473,2474,workpiece_not_used,control_group_03,,
2474,2475,workpiece_not_used,control_group_03,,
2475,2476,workpiece_not_used,control_group_03,,
2476,2477,workpiece_not_used,control_group_03,,
2477,2478,workpiece_not_used,control_group_03,,
2478,2479,workpiece_not_used,control_group_03,,
2479,2480,workpiece_not_used,control_group_03,,
2480,2481,workpiece_not_used,control_group_03,,
2481,2482,workpiece_not_used,control_group_03,,
2482,2483,workpiece_not_used,control_group_03,,
2483,2484,workpiece_not_used,control_group_03,,
2484,2485,workpiece_not_used,control_group_03,,
2485,2486,workpiece_not_used,control_group_03,,
2486,2487,workpiece_not_used,control_group_03,,
2487,2488,workpiece_not_used,control_group_03,,
2488,2489,workpiece_not_used,control_group_03,,
2489,2490,workpiece_not_used,control_group_03,,
2490,2491,workpiece_not_used,control_group_03,,
2491,2492,workpiece_not_used,control_group_03,,
2492,2493,workpiece_not_used,control_group_03,,
2493,2494,workpiece_not_used,control_group_03,,
2494,2495,workpiece_not_used,control_group_03,,
2495,2496,workpiece_not_used,control_group_03,,
2496,2497,workpiece_not_used,control_group_03,,
2497,2498,workpiece_not_used,control_group_03,,
2498,2499,workpiece_not_used,control_group_03,,
2499,2500,workpiece_not_used,control_group_03,,
2500,2501,workpiece_not_used,control_group_03,,
2501,2502,workpiece_not_used,control_group_03,,
2502,2503,workpiece_not_used,control_group_03,,
2503,2504,workpiece_not_used,control_group_03,,
2504,2505,workpiece_not_used,control_group_03,,
2505,2506,workpiece_not_used,control_group_03,,
2506,2507,workpiece_not_used,control_group_03,,
2507,2508,workpiece_not_used,control_group_03,,
2508,2509,workpiece_not_used,control_group_03,,
2509,2510,workpiece_not_used,control_group_03,,
2510,2511,workpiece_not_used,control_group_03,,
2511,2512,workpiece_not_used,control_group_03,,
2512,2513,workpiece_not_used,control_group_03,,
2513,2514,workpiece_not_used,control_group_03,,
2514,2515,workpiece_not_used,control_group_03,,
2515,2516,workpiece_not_used,control_group_03,,
2516,2517,workpiece_not_used,control_group_03,,
2517,2518,workpiece_not_used,control_group_03,,
2518,2519,workpiece_not_used,control_group_03,,
2519,2520,workpiece_not_used,control_group_03,,
2520,2521,workpiece_not_used,control_group_03,,
2521,2522,workpiece_not_used,control_group_03,,
2522,2523,workpiece_not_used,control_group_03,,
2523,2524,workpiece_not_used,control_group_03,,
2524,2525,workpiece_not_used,control_group_03,,
2525,2526,workpiece_not_used,control_group_03,,
2526,2527,workpiece_not_used,control_group_03,,
2527,2528,workpiece_not_used,control_group_03,,
2528,2529,workpiece_not_used,control_group_03,,
2529,2530,workpiece_not_used,control_group_03,,
2530,2531,workpiece_not_used,control_group_03,,
2531,2532,workpiece_not_used,control_group_03,,
2532,2533,workpiece_not_used,control_group_03,,
2533,2534,workpiece_not_used,control_group_03,,
2534,2535,workpiece_not_used,control_group_03,,
2535,2536,workpiece_not_used,control_group_03,,
2536,2537,workpiece_not_used,control_group_03,,
2537,2538,workpiece_not_used,control_group_03,,
2538,2539,workpiece_not_used,control_group_03,,
2539,2540,workpiece_not_used,control_group_03,,
2540,2541,workpiece_not_used,control_group_03,,
2541,2542,workpiece_not_used,control_group_03,,
2542,2543,workpiece_not_used,control_group_03,,
2543,2544,workpiece_not_used,control_group_03,,
2544,2545,workpiece_not_used,control_group_03,,
2545,2546,workpiece_not_used,control_group_03,,
2546,2547,workpiece_not_used,control_group_03,,
2547,2548,workpiece_not_used,control_group_03,,
2548,2549,workpiece_not_used,control_group_03,,
2549,2550,workpiece_not_used,control_group_03,,
2550,2551,workpiece_not_used,control_group_03,,
2551,2552,workpiece_not_used,control_group_03,,
2552,2553,workpiece_not_used,control_group_03,,
2553,2554,workpiece_not_used,control_group_03,,
2554,2555,workpiece_not_used,control_group_03,,
2555,2556,workpiece_not_used,control_group_03,,
2556,2557,workpiece_not_used,control_group_03,,
2557,2558,workpiece_not_used,control_group_03,,
2558,2559,workpiece_not_used,control_group_03,,
2559,2560,workpiece_not_used,control_group_03,,
2560,2561,workpiece_not_used,control_group_03,,
2561,2562,workpiece_not_used,control_group_03,,
2562,2563,workpiece_not_used,control_group_03,,
2563,2564,workpiece_not_used,control_group_03,,
2564,2565,workpiece_not_used,control_group_03,,
2565,2566,workpiece_not_used,control_group_03,,
2566,2567,workpiece_not_used,control_group_03,,
2567,2568,workpiece_not_used,control_group_03,,
2568,2569,workpiece_not_used,control_group_03,,
2569,2570,workpiece_not_used,control_group_03,,
2570,2571,workpiece_not_used,control_group_03,,
2571,2572,workpiece_not_used,control_group_03,,
2572,2573,workpiece_not_used,control_group_03,,
2573,2574,workpiece_not_used,control_group_03,,
2574,2575,workpiece_not_used,control_group_03,,
2575,2576,workpiece_not_used,control_group_03,,
2576,2577,workpiece_not_used,control_group_03,,
2577,2578,workpiece_not_used,control_group_03,,
2578,2579,workpiece_not_used,control_group_03,,
2579,2580,workpiece_not_used,control_group_03,,
2580,2581,workpiece_not_used,control_group_03,,
2581,2582,workpiece_not_used,control_group_03,,
2582,2583,workpiece_not_used,control_group_03,,
2583,2584,workpiece_not_used,control_group_03,,
2584,2585,workpiece_not_used,control_group_03,,
2585,2586,workpiece_not_used,control_group_03,,
2586,2587,workpiece_not_used,control_group_03,,
2587,2588,workpiece_not_used,control_group_03,,
2588,2589,workpiece_not_used,control_group_03,,
2589,2590,workpiece_not_used,control_group_03,,
2590,2591,workpiece_not_used,control_group_03,,
2591,2592,workpiece_not_used,control_group_03,,
2592,2593,workpiece_not_used,control_group_03,,
2593,2594,workpiece_not_used,control_group_03,,
2594,2595,workpiece_not_used,control_group_03,,
2595,2596,workpiece_not_used,control_group_03,,
2596,2597,workpiece_not_used,control_group_03,,
2597,2598,workpiece_not_used,control_group_03,,
2598,2599,workpiece_not_used,control_group_03,,
2599,2600,workpiece_not_used,control_group_03,,
2600,2601,workpiece_not_used,control_group_03,,
2601,2602,workpiece_not_used,control_group_03,,
2602,2603,workpiece_not_used,control_group_03,,
2603,2604,workpiece_not_used,control_group_03,,
2604,2605,workpiece_not_used,control_group_03,,
2605,2606,workpiece_not_used,control_group_03,,
2606,2607,workpiece_not_used,control_group_03,,
2607,2608,workpiece_not_used,control_group_03,,
2608,2609,workpiece_not_used,control_group_03,,
2609,2610,workpiece_not_used,control_group_03,,
2610,2611,workpiece_not_used,control_group_03,,
2611,2612,workpiece_not_used,control_group_03,,
2612,2613,workpiece_not_used,control_group_03,,
2613,2614,workpiece_not_used,control_group_03,,
2614,2615,workpiece_not_used,control_group_03,,
2615,2616,workpiece_not_used,control_group_03,,
2616,2617,workpiece_not_used,control_group_03,,
2617,2618,workpiece_not_used,control_group_03,,
2618,2619,workpiece_not_used,control_group_03,,
2619,2620,workpiece_not_used,control_group_03,,
2620,2621,workpiece_not_used,control_group_03,,
2621,2622,workpiece_not_used,control_group_03,,
2622,2623,workpiece_not_used,control_group_03,,
2623,2624,workpiece_not_used,control_group_03,,
2624,2625,workpiece_not_used,control_group_03,,
2625,2626,workpiece_not_used,control_group_03,,
2626,2627,workpiece_not_used,control_group_03,,
2627,2628,workpiece_not_used,control_group_03,,
2628,2629,workpiece_not_used,control_group_03,,
2629,2630,workpiece_not_used,control_group_03,,
2630,2631,workpiece_not_used,control_group_03,,
2631,2632,workpiece_not_used,control_group_03,,
2632,2633,workpiece_not_used,control_group_03,,
2633,2634,workpiece_not_used,control_group_03,,
2634,2635,workpiece_not_used,control_group_03,,
2635,2636,workpiece_not_used,control_group_03,,
